target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1	choose	settings_1	types_1	types_in	types_added	requests
opp_aat	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	事象に受け取れる時刻を持たせる口が無い(Trade / Order / Data の時刻は timestamp の 1 つ)	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	"[""約定""]"	[]	null
opp_aat	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""in_call_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""in_user_loop"": false, ""means"": ""self.trades(5 本目の時刻)"", ""naming"": ""written_call"", ""raised"": null, ""returned"": [], ""shape"": ""no_means""}, {""form"": ""position"", ""in_call_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""in_user_loop"": false, ""means"": ""event.target.data['next'](次の位置)"", ""message"": ""'next'"", ""naming"": ""written_call"", ""raised"": ""KeyError"", ""returned"": null, ""shape"": ""no_means""}, {""form"": ""other"", ""in_call_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""in_user_loop"": false, ""means"": ""self.positions()"", ""naming"": ""other"", ""raised"": null, ""returned"": [], ""shape"": ""other""}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""time"", ""in_call_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""in_user_loop"": false, ""means"": ""self.trades(5 本目の時刻)"", ""naming"": ""written_call"", ""raised"": null, ""returned"": [], ""shape"": ""no_means""}, {""form"": ""position"", ""in_call_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""in_user_loop"": false, ""means"": ""event.target.data['next'](次の位置)"", ""message"": ""'next'"", ""naming"": ""written_call"", ""raised"": ""KeyError"", ""returned"": null, ""shape"": ""no_means""}, {""form"": ""other"", ""in_call_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""in_user_loop"": false, ""means"": ""self.positions()"", ""naming"": ""other"", ""raised"": null, ""returned"": [], ""shape"": ""other""}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日の onData で試した: [no_means written_call] self.trades(5 本目の時刻) -> [] ; [no_means written_call] event.target.data['next'](次の位置) KeyError: 'next' ; [other other] self.positions() -> []	"{""attempts"": [{""means"": ""self.trades(5 本目の時刻)"", ""naming"": ""written_call"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/dispatch/order_entry.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/strategy/utils.py""], ""touched_count"": 3, ""via"": {""code_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/strategy/utils.py"", ""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""builtins.method"", ""type_file"": null}}, {""means"": ""event.target.data['next'](次の位置)"", ""naming"": ""written_call"", ""raised_by_scene_set_raise"": false, ""raised_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/aat_adapter.py"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/data.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""], ""touched_count"": 2, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}}, {""means"": ""self.positions()"", ""naming"": ""other"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/dispatch/portfolio/manager.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/dispatch/portfolio/mixin.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/dispatch/portfolio/portfolio.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/strategy/portfolio.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/strategy/strategy.py""], ""touched_count"": 5, ""via"": null}]}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p5-same-time-twice	P0-5	value	不一致	不一致	2 回の実行で同じ	ok	"{""delivered_as_multiset"": [[""trade"", 1700092800000000000]], ""follows_stated_rule"": false, ""raw"": {""order"": [[""trade"", 1700092800000000000]]}}"	ok	"{""delivered_as_multiset"": [[""trade"", 1700092800000000000]], ""follows_stated_rule"": false, ""raw"": {""order"": [[""trade"", 1700092800000000000]]}}"	"{""delivered_as_multiset"": [[""book_delta"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	型の選び方(runner、第 r8-1 回): 設定つき対象の持つ型 ['trade', 'book_delta'] → この場面の型 {'A': 'trade', 'B': 'book_delta'}。型ごとの 2 入力を 2 つの取引所にし、渡す順に --exchanges に並べた。約定は TRADE、板の差分は OPEN。戦略に届いた (型, 時刻)。同じ時刻の並べ方を書いた規則は見つからなかった(engine.py は取引所の tick を aiostream.stream.merge で 1 本にし、時刻では並べない)	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""TRADE"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}]}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 2)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	"{""A"": ""trade"", ""B"": ""book_delta""}"	"[""約定""]"	[]	null
opp_aat	p5-hand-over-order	P0-5	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_run_delivers_each_once"": false, ""every_run_follows_stated_rule"": false, ""raw"": {""form"": ""multi_input"", ""runs"": [{""hand_over"": [""A"", ""B""], ""order"": [[""trade"", 1700092800000000000]]}, {""hand_over"": [""B"", ""A""], ""order"": [[""book_delta"", 1700092800000000000]]}]}, ""same_order_whatever_the_hand_over"": false}"	ok	"{""every_run_delivers_each_once"": false, ""every_run_follows_stated_rule"": false, ""raw"": {""form"": ""multi_input"", ""runs"": [{""hand_over"": [""A"", ""B""], ""order"": [[""trade"", 1700092800000000000]]}, {""hand_over"": [""B"", ""A""], ""order"": [[""book_delta"", 1700092800000000000]]}]}, ""same_order_whatever_the_hand_over"": false}"	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	型の選び方(runner、第 r8-1 回): 設定つき対象の持つ型 ['trade', 'book_delta'] → この場面の型 {'A': 'trade', 'B': 'book_delta'}。2 通りの --exchanges の並びで各 1 回	"{""carriers"": [[{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""TRADE"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}], [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""OPEN"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}]]}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 2)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}, {""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 2)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	"{""A"": ""trade"", ""B"": ""book_delta""}"	"[""約定"", ""板の差分""]"	[]	null
opp_aat	p5-same-stream-order	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""prices"": [101.0, 99.0, 100.0]}"	ok	"{""prices"": [101.0, 99.0, 100.0]}"	"{""prices"": [101.0, 99.0, 100.0]}"	同じ時刻の約定 3 件を 1 つの取引所から TRADE で流した	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""TRADE"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""TRADE"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""TRADE"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}]}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	"[""約定""]"	[]	null
opp_aat	p6-place-then-cancel	P0-6	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	ok	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	1 回目 newOrder(指値 買い 1 @90)、2 回目 len(self.orders()) と cancel(注文)、3 回目 len(self.orders())。呼ばれた口 ['data', 'data', 'canceled', 'data']	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p6-cancel-notice	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""cancel_notice_received"": true}"	ok	"{""cancel_notice_received"": true}"	"{""cancel_notice_received"": true}"	呼ばれた口 ['data', 'data', 'canceled', 'data']	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0}"	ok	"{""filled_qty_at_call3"": 1.0}"	"{""filled_qty_at_call3"": 1.0}"	1 回目 newOrder(成行 買い 1)、3 回目にその Order の filled	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p7-fill-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fill_price"": 12345.0}"	ok	"{""fill_price"": 12345.0}"	"{""fill_price"": 12345.0}"	約定の模型 = 取引所(--exchanges に渡す Exchange の子。道具の CSV の取引所と同じ形で、待っている注文を次の事象で埋める)。埋める値を 12345.0 にした取引所を差し込み、1 回目に成行 買い 1、onBought の値	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	遅延の模型を渡す口が無い(TradingEngine の設定に遅延は無く、注文は取引所の newOrder に直に渡る。遅らせるなら取引所そのものを書き直す)。試したこと: parseConfig([..., '--latency', '7ms']) -> SystemExit: 2 run_battery.py: error: unrecognized arguments: --latency 7ms	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	"[""約定""]"	[]	null
opp_aat	p7-cost-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.5}"	費用の模型を渡す口が無い(TradingEngine と Strategy に費用の設定が無い。Trade と Order に費用の欄が無い)。試したこと: parseConfig([..., '--fees', '0.5']) -> SystemExit: 2 run_battery.py: error: unrecognized arguments: --fees 0.5	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	"[""約定""]"	[]	null
opp_aat	p7-cost-per-unit	P0-7	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.75}"	費用の模型を渡す口が無い(TradingEngine と Strategy に費用の設定が無い。Trade と Order に費用の欄が無い)。試したこと: parseConfig([..., '--fees', '0.5']) -> SystemExit: 2 run_battery.py: error: unrecognized arguments: --fees 0.5	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	"[""約定""]"	[]	null
opp_aat	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	口座(PortfolioManager)は TradingEngine の trait で、設定から差し替える口が無い。試したこと: parseConfig([..., '--portfolio_manager', ..]) -> SystemExit: 2 run_battery.py: error: unrecognized arguments: --portfolio_manager x:y	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	"[""約定""]"	[]	null
