target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1
repro_lean52	p5-hand-over-order	P0-5	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": false, ""raw"": {""form"": ""multi_input"", ""runs"": [{""hand_over"": [""A"", ""B"", ""C""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""A"", ""C"", ""B""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""B"", ""A"", ""C""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""B"", ""C"", ""A""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""C"", ""A"", ""B""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""C"", ""B"", ""A""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}]}, ""same_order_whatever_the_hand_over"": false}"	ok	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": false, ""raw"": {""form"": ""multi_input"", ""runs"": [{""hand_over"": [""A"", ""B"", ""C""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""A"", ""C"", ""B""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""B"", ""A"", ""C""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""B"", ""C"", ""A""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""C"", ""A"", ""B""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""C"", ""B"", ""A""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}]}, ""same_order_whatever_the_hand_over"": false}"	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	型の選び方(runner、第 r7-1 回): 対象の型 ['trade', 'bar', 'funding'] → この場面の型 {'A': 'trade', 'B': 'bar', 'C': 'funding'}。6 通りの渡す順で購読を足し、各回の Slice.AllData の順を記録。鍵が同じ購読の順を逆にした走り: [[['bar', 1700092800000000000], ['trade', 1700092800000000000], ['funding', 1700092800000000000]], [['bar', 1700092800000000000], ['trade', 1700092800000000000], ['funding', 1700092800000000000]], [['trade', 1700092800000000000], ['bar', 1700092800000000000], ['funding', 1700092800000000000]], [['trade', 1700092800000000000], ['bar', 1700092800000000000], ['funding', 1700092800000000000]], [['bar', 1700092800000000000], ['trade', 1700092800000000000], ['funding', 1700092800000000000]], [['trade', 1700092800000000000], ['bar', 1700092800000000000], ['funding', 1700092800000000000]]]	"{""carriers"": [[{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.TradeBar"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.MarginInterestRate"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}], [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.TradeBar"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.MarginInterestRate"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}], [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.TradeBar"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.MarginInterestRate"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}], [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.TradeBar"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.MarginInterestRate"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}], [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.TradeBar"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.MarginInterestRate"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}], [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.TradeBar"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.MarginInterestRate"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}]]}"
repro_lean52	p5-same-stream-order	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""prices"": [101.0, 99.0, 100.0]}"	ok	"{""prices"": [101.0, 99.0, 100.0]}"	"{""prices"": [101.0, 99.0, 100.0]}"	同じ時刻の約定 3 件を 1 つの Tick の購読で渡した。OnData 1 回	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""], ""returned_by"": null, ""type"": ""opponents.repro_engines.lean52.Tick"", ""type_file"": ""/home/user/trade/tests/bt/battery/item_0/opponents/repro_engines/lean52.py""}]}"
repro_lean52	p6-place-then-cancel	P0-6	value	結果なし	結果なし	結果なし	error	null	error	null	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	再現の範囲外: 候補 52 は LEAN のデータの道(型・購読・frontier・同期・Slice・OnData)だけを一次資料どおりに書き直した(opponents/repro_engines/lean52.py)。この場面の機構(注文・取消)は LEAN にあるが書き直していないので結果が無い	null
repro_lean52	p6-cancel-notice	P0-6	capability	結果なし	結果なし	結果なし	error	null	error	null	"{""cancel_notice_received"": true}"	再現の範囲外: 候補 52 は LEAN のデータの道(型・購読・frontier・同期・Slice・OnData)だけを一次資料どおりに書き直した(opponents/repro_engines/lean52.py)。この場面の機構(注文・取消)は LEAN にあるが書き直していないので結果が無い	null
repro_lean52	p6-fill-seen-by-strategy	P0-6	capability	結果なし	結果なし	結果なし	error	null	error	null	"{""filled_qty_at_call3"": 1.0}"	再現の範囲外: 候補 52 は LEAN のデータの道(型・購読・frontier・同期・Slice・OnData)だけを一次資料どおりに書き直した(opponents/repro_engines/lean52.py)。この場面の機構(注文・取消)は LEAN にあるが書き直していないので結果が無い	null
repro_lean52	p7-fill-model-swap	P0-7	capability	結果なし	結果なし	結果なし	error	null	error	null	"{""fill_price"": 12345.0}"	再現の範囲外: 候補 52 は LEAN のデータの道(型・購読・frontier・同期・Slice・OnData)だけを一次資料どおりに書き直した(opponents/repro_engines/lean52.py)。この場面の機構(約定・遅延・費用・口座の模型の口)は LEAN にあるが書き直していないので結果が無い	null
repro_lean52	p7-latency-model-swap	P0-7	capability	結果なし	結果なし	結果なし	error	null	error	null	"{""fill_time_ns"": 1700006400007000000}"	再現の範囲外: 候補 52 は LEAN のデータの道(型・購読・frontier・同期・Slice・OnData)だけを一次資料どおりに書き直した(opponents/repro_engines/lean52.py)。この場面の機構(約定・遅延・費用・口座の模型の口)は LEAN にあるが書き直していないので結果が無い	null
repro_lean52	p7-cost-model-swap	P0-7	capability	結果なし	結果なし	結果なし	error	null	error	null	"{""fee"": 0.5}"	再現の範囲外: 候補 52 は LEAN のデータの道(型・購読・frontier・同期・Slice・OnData)だけを一次資料どおりに書き直した(opponents/repro_engines/lean52.py)。この場面の機構(約定・遅延・費用・口座の模型の口)は LEAN にあるが書き直していないので結果が無い	null
repro_lean52	p7-cost-per-unit	P0-7	value	結果なし	結果なし	結果なし	error	null	error	null	"{""fee"": 0.75}"	再現の範囲外: 候補 52 は LEAN のデータの道(型・購読・frontier・同期・Slice・OnData)だけを一次資料どおりに書き直した(opponents/repro_engines/lean52.py)。この場面の機構(約定・遅延・費用・口座の模型の口)は LEAN にあるが書き直していないので結果が無い	null
repro_lean52	p7-account-swap	P0-7	capability	結果なし	結果なし	結果なし	error	null	error	null	"{""account_recorded_fill_qty"": [1.0]}"	再現の範囲外: 候補 52 は LEAN のデータの道(型・購読・frontier・同期・Slice・OnData)だけを一次資料どおりに書き直した(opponents/repro_engines/lean52.py)。この場面の機構(約定・遅延・費用・口座の模型の口)は LEAN にあるが書き直していないので結果が無い	null
