target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1	choose	settings_1	types_1	types_in	types_added	requests
current_impl	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""message"": ""single positional indexer is out-of-bounds"", ""naming"": ""[n]"", ""raised"": ""IndexError"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n:n+1]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n-1:n+1]"", ""raised"": null, ""returned"": [103.0], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": [103.0, 102.0, 101.0, 100.0], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""time"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].loc[時刻]"", ""message"": ""Timestamp('2023-11-20 00:00:00+0000', tz='UTC')"", ""naming"": ""at(fut)"", ""raised"": ""KeyError"", ""returned"": null, ""shape"": ""time_at""}, {""form"": ""time"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(first,fut)"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0], ""shape"": ""time_range""}, {""form"": ""time"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(fut,fut)"", ""raised"": null, ""returned"": [], ""shape"": ""time_range""}, {""form"": ""time"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(now+1ns,fut+1d)"", ""raised"": null, ""returned"": [], ""shape"": ""time_range""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].shift(-1).iloc[-1](最新の次を先の参照で)"", ""naming"": ""next"", ""raised"": null, ""returned"": NaN, ""shape"": ""next_call""}, {""form"": ""other"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'] の全部"", ""naming"": ""other"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0], ""shape"": ""other""}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": false, ""raw"": {""attempts"": [{""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""message"": ""single positional indexer is out-of-bounds"", ""naming"": ""[n]"", ""raised"": ""IndexError"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n:n+1]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n-1:n+1]"", ""raised"": null, ""returned"": [103.0], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": [103.0, 102.0, 101.0, 100.0], ""shape"": ""position""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].iloc"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""time"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].loc[時刻]"", ""message"": ""Timestamp('2023-11-20 00:00:00+0000', tz='UTC')"", ""naming"": ""at(fut)"", ""raised"": ""KeyError"", ""returned"": null, ""shape"": ""time_at""}, {""form"": ""time"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(first,fut)"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0], ""shape"": ""time_range""}, {""form"": ""time"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(fut,fut)"", ""raised"": null, ""returned"": [], ""shape"": ""time_range""}, {""form"": ""time"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(now+1ns,fut+1d)"", ""raised"": null, ""returned"": [], ""shape"": ""time_range""}, {""form"": ""position"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'].shift(-1).iloc[-1](最新の次を先の参照で)"", ""naming"": ""next"", ""raised"": null, ""returned"": NaN, ""shape"": ""next_call""}, {""form"": ""other"", ""in_call_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""in_user_loop"": false, ""means"": ""candles['close'] の全部"", ""naming"": ""other"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0], ""shape"": ""other""}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日の呼び出しの on_candles の中で試した: [position [n]] candles['close'].iloc IndexError: single positional indexer is out-of-bounds ; [position [n:]] candles['close'].iloc -> [] ; [position [n:n+1]] candles['close'].iloc -> [] ; [position [n-1:n+1]] candles['close'].iloc -> [103.0] ; [position [n::2]] candles['close'].iloc -> [] ; [position [n:n]] candles['close'].iloc -> [] ; [position [n::-1]] candles['close'].iloc -> [103.0, 102.0, 101.0, 100.0] ; [position [:n:-1]] candles['close'].iloc -> [] ; [time_at at(fut)] candles['close'].loc[時刻] KeyError: Timestamp('2023-11-20 00:00:00+0000', tz='UTC') ; [time_range range(first,fut)] candles['close'].loc[始:終] -> [100.0, 101.0, 102.0, 103.0] ; [time_range range(fut,fut)] candles['close'].loc[始:終] -> [] ; [time_range range(now+1ns,fut+1d)] candles['close'].loc[始:終] -> [] ; [next_call next] candles['close'].shift(-1).iloc[-1](最新の次を先の参照で) -> nan ; [other other] candles['close'] の全部 -> [100.0, 101.0, 102.0, 103.0]。戦略が持つのは渡された candles だけ(エンジンは candles.iloc[: i + 1] を渡す)	"{""attempts"": [{""means"": ""candles['close'].iloc"", ""naming"": ""[n]"", ""raised_by_scene_set_raise"": false, ""raised_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/core/indexing.py"", ""touched"": [], ""touched_count"": 6, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].iloc"", ""naming"": ""[n:]"", ""touched"": [], ""touched_count"": 14, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].iloc"", ""naming"": ""[n:n+1]"", ""touched"": [], ""touched_count"": 14, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].iloc"", ""naming"": ""[n-1:n+1]"", ""touched"": [], ""touched_count"": 14, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].iloc"", ""naming"": ""[n::2]"", ""touched"": [], ""touched_count"": 14, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].iloc"", ""naming"": ""[n:n]"", ""touched"": [], ""touched_count"": 14, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].iloc"", ""naming"": ""[n::-1]"", ""touched"": [], ""touched_count"": 14, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].iloc"", ""naming"": ""[:n:-1]"", ""touched"": [], ""touched_count"": 14, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].loc[時刻]"", ""naming"": ""at(fut)"", ""raised_by_scene_set_raise"": false, ""raised_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/core/indexes/datetimes.py"", ""touched"": [], ""touched_count"": 15, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(first,fut)"", ""touched"": [], ""touched_count"": 24, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(fut,fut)"", ""touched"": [], ""touched_count"": 24, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].loc[始:終]"", ""naming"": ""range(now+1ns,fut+1d)"", ""touched"": [], ""touched_count"": 24, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'].shift(-1).iloc[-1](最新の次を先の参照で)"", ""naming"": ""next"", ""touched"": [], ""touched_count"": 18, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}, {""means"": ""candles['close'] の全部"", ""naming"": ""other"", ""touched"": [], ""touched_count"": 4, ""via"": {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}}]}"	{}	"[{""at"": ""backtest/engine.py:134"", ""decided_from"": [""場面の入力""], ""fn"": ""bot.backtest.engine.run_backtest"", ""what"": ""run_backtest(strategy, candles=場面の事象の足の DataFrame)"", ""when"": ""開始前""}]"	null	"[""足""]"	[]	[]
current_impl	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""book_delta"", 1700092800000000000], [""book_snapshot"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	型の選び方(runner、第 r8-1 回): 設定つき対象の持つ型 ['bar'] は 1 種で、この場面の最低 2 種に足りない(同じ実行の p3 の採点: p3-trade: 対応なし / p3-book_snapshot: 対応なし / p3-book_delta: 対応なし / p3-bar: 正解と一致 / p3-funding: 対応なし / p3-liquidation: 対応なし)	null	{}	[]	null	[]	[]	[]
current_impl	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	型の選び方(runner、第 r8-1 回): 設定つき対象の持つ型 ['bar'] は 1 種で、この場面の最低 2 種に足りない(同じ実行の p3 の採点: p3-trade: 対応なし / p3-book_snapshot: 対応なし / p3-book_delta: 対応なし / p3-bar: 正解と一致 / p3-funding: 対応なし / p3-liquidation: 対応なし)	null	{}	[]	null	[]	[]	[]
current_impl	p5-same-stream-order	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""prices"": [101.0, 99.0, 100.0]}"	ok	"{""prices"": [101.0, 99.0, 100.0]}"	"{""prices"": [101.0, 99.0, 100.0]}"	約定を足に代えて渡し、呼び出しごとの close を記録	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/home/user/trade/src/bot/backtest/engine.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""type"": ""pandas.DataFrame"", ""type_file"": ""/usr/local/lib/python3.11/dist-packages/pandas/__init__.py""}]}"	{}	"[{""at"": ""backtest/engine.py:134"", ""decided_from"": [""場面の入力""], ""fn"": ""bot.backtest.engine.run_backtest"", ""what"": ""run_backtest(strategy, candles=場面の事象の足の DataFrame)"", ""when"": ""開始前""}]"	null	[]	[]	[]
current_impl	p6-place-then-cancel	P0-6	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	戦略に指値を出す口・取り消す口・未決の注文を読む口が無い。Signal は BUY/SELL/CLOSE/HOLD だけ。試したこと: Signal(type=HOLD, limit_price=...) -> TypeError: Signal.__init__() got an unexpected keyword argument 'limit_price' / Signal(type=HOLD, cancel=...) -> TypeError: Signal.__init__() got an unexpected keyword argument 'cancel'	null	{}	[]	null	[]	[]	[]
current_impl	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	取消の口も通知の口も無い。試したこと: Signal(type=HOLD, cancel=...) -> TypeError: Signal.__init__() got an unexpected keyword argument 'cancel'	null	{}	[]	null	[]	[]	[]
current_impl	p6-fill-seen-by-strategy	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_at_call3"": 1.0}"	戦略が受け取るのは candles だけで、自分の注文・約定を読む口が無い。試したこと: 1 回目に BUY を返し、3 回目に受け取った引数を調べた(candles の DataFrame だけ。注文・建玉に当たる属性 [['_AXIS_ORDERS', '_pad_or_backfill', 'bfill', 'ffill', 'fillna']])	null	{}	"[{""at"": ""backtest/engine.py:134"", ""decided_from"": [""場面の入力""], ""fn"": ""bot.backtest.engine.run_backtest"", ""what"": ""run_backtest(strategy, candles=場面の事象の足の DataFrame)"", ""when"": ""開始前""}]"	null	[]	[]	"[""place""]"
current_impl	p7-fill-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fill_price"": 12345.0}"	ok	"{""fill_price"": 12345.0}"	"{""fill_price"": 12345.0}"	約定の模型を渡す口は無いが、公開の CostModel の buy_price を上書きした子を costs= に渡すと約定の価格が決まる(engine.py: price = costs.buy_price(ref))。trade_log の OPEN の価格を読んだ: [{'bar': 1, 'side': 'OPEN_LONG', 'price': 12345.0, 'size': 0.008100445524503848}]	null	{}	"[{""at"": ""backtest/engine.py:134"", ""decided_from"": [""場面の入力""], ""fn"": ""bot.backtest.engine.run_backtest"", ""what"": ""run_backtest(strategy, candles=場面の足, order_notional_jpy, initial_equity_jpy, costs)"", ""when"": ""開始前""}]"	null	[]	[]	"[""place""]"
current_impl	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	遅延の模型を渡す口が無い(約定は常に次の足の始値)。試したこと: run_backtest(..., latency_model=...) -> TypeError: run_backtest() got an unexpected keyword argument 'latency_model' / run_backtest(..., order_delay_ns=...) -> TypeError: run_backtest() got an unexpected keyword argument 'order_delay_ns'	null	{}	[]	null	[]	[]	[]
current_impl	p7-cost-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.5}"	ok	"{""fee"": 0.5}"	"{""fee"": 0.5}"	CostModel の fee を上書きした子を costs= に渡し、約定 1 件(建玉を開いたまま終わる)の metrics.total_fees_jpy を読んだ。trade_log=[{'bar': 1, 'side': 'OPEN_LONG', 'price': np.float64(100.0), 'size': np.float64(1.0)}]	null	{}	"[{""at"": ""backtest/engine.py:134"", ""decided_from"": [""場面の入力""], ""fn"": ""bot.backtest.engine.run_backtest"", ""what"": ""run_backtest(strategy, candles=場面の足, order_notional_jpy, initial_equity_jpy, costs)"", ""when"": ""開始前""}]"	null	[]	[]	"[""place""]"
current_impl	p7-cost-per-unit	P0-7	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.75}"	費用の口(CostModel.fee)が受け取るのは約定代金だけで、数量を受け取らない。数量 1 単位あたりの模型を書けない。試したこと: fee に渡るものを記録する CostModel の子を costs= に渡し、約定代金 200 円(数量 2)で走らせた -> fee の呼び出しの引数 [((np.float64(200.0),), {})]。trade_log=[{'bar': 1, 'side': 'OPEN_LONG', 'price': np.float64(100.0), 'size': np.float64(2.0)}]	null	{}	"[{""at"": ""backtest/engine.py:134"", ""decided_from"": [""場面の入力""], ""fn"": ""bot.backtest.engine.run_backtest"", ""what"": ""run_backtest(strategy, candles=場面の足, order_notional_jpy, initial_equity_jpy, costs)"", ""when"": ""開始前""}]"	null	[]	[]	"[""place""]"
current_impl	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	口座を渡す口が無い(現金・建玉は run_backtest の中の局所変数)。試したこと: run_backtest(..., account=...) -> TypeError: run_backtest() got an unexpected keyword argument 'account' / run_backtest(..., portfolio=...) -> TypeError: run_backtest() got an unexpected keyword argument 'portfolio'	null	{}	[]	null	[]	[]	[]
