target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1
opp_vnpy	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": true, ""raw"": {""attempts"": [{""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n]"", ""raised"": null, ""returned"": 104.0, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [104.0, 105.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:n+1]"", ""raised"": null, ""returned"": [104.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n-1:n+1]"", ""raised"": null, ""returned"": [103.0, 104.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": [104.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": [104.0, 103.0, 102.0, 101.0, 100.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": [105.0], ""shape"": ""position""}, {""form"": ""other"", ""means"": ""self.cta_engine.history_data の close の全部"", ""naming"": ""other"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0, 104.0, 105.0], ""shape"": ""other""}, {""form"": ""other"", ""means"": ""self.load_bar(10)"", ""message"": ""No module named 'vnpy_sqlite'"", ""naming"": ""other"", ""raised"": ""ModuleNotFoundError"", ""returned"": null, ""shape"": ""other""}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": true, ""raw"": {""attempts"": [{""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n]"", ""raised"": null, ""returned"": 104.0, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [104.0, 105.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:n+1]"", ""raised"": null, ""returned"": [104.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n-1:n+1]"", ""raised"": null, ""returned"": [103.0, 104.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": [104.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": [104.0, 103.0, 102.0, 101.0, 100.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": [105.0], ""shape"": ""position""}, {""form"": ""other"", ""means"": ""self.cta_engine.history_data の close の全部"", ""naming"": ""other"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0, 104.0, 105.0], ""shape"": ""other""}, {""form"": ""other"", ""means"": ""self.load_bar(10)"", ""message"": ""No module named 'vnpy_sqlite'"", ""naming"": ""other"", ""raised"": ""ModuleNotFoundError"", ""returned"": null, ""shape"": ""other""}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日の on_bar の中で試した: [position [n]] self.cta_engine.history_data[位置] -> 104.0 ; [position [n:]] self.cta_engine.history_data[位置] -> [104.0, 105.0] ; [position [n:n+1]] self.cta_engine.history_data[位置] -> [104.0] ; [position [n-1:n+1]] self.cta_engine.history_data[位置] -> [103.0, 104.0] ; [position [n::2]] self.cta_engine.history_data[位置] -> [104.0] ; [position [n:n]] self.cta_engine.history_data[位置] -> [] ; [position [n::-1]] self.cta_engine.history_data[位置] -> [104.0, 103.0, 102.0, 101.0, 100.0] ; [position [:n:-1]] self.cta_engine.history_data[位置] -> [105.0] ; [other other] self.cta_engine.history_data の close の全部 -> [100.0, 101.0, 102.0, 103.0, 104.0, 105.0] ; [other other] self.load_bar(10) ModuleNotFoundError: No module named 'vnpy_sqlite'。接続の試み 0 件(adapter の socket の関門で数えた)	"{""attempts"": [{""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n]"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:]"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:n+1]"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n-1:n+1]"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n::2]"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n:n]"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[n::-1]"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.cta_engine.history_data[位置]"", ""naming"": ""[:n:-1]"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.cta_engine.history_data の close の全部"", ""naming"": ""other"", ""touched"": [], ""touched_count"": 0, ""via"": {""held_by"": ""vnpy_adapter.py:run:eng"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy_ctastrategy.backtesting.BacktestingEngine"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""}}, {""means"": ""self.load_bar(10)"", ""naming"": ""other"", ""raised_by_scene_set_raise"": false, ""raised_file"": ""<frozen importlib._bootstrap>"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy/trader/database.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy/trader/utility.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/template.py""], ""touched_count"": 9, ""via"": null}]}"
opp_vnpy	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	vnpy の回は足の回(BarData)か tick の回(TickData: 最終約定と 5 段の板の写真を 1 つに持つ)のどちらか 1 つで、約定・足・資金調達・清算を 1 つの回で を型として戦略に渡す口が無い(戦略の呼び口は on_bar / on_tick / on_order / on_trade / on_stop_order)。試したこと: 戦略が受けたもの [('bar', 1700092800000000000), ('bar', 1700092800000000000)]。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	vnpy の回は足の回(BarData)か tick の回(TickData: 最終約定と 5 段の板の写真を 1 つに持つ)のどちらか 1 つで、約定・足・資金調達・清算を 1 つの回で を型として戦略に渡す口が無い(戦略の呼び口は on_bar / on_tick / on_order / on_trade / on_stop_order)。試したこと: 戦略が受けたもの [('bar', 1700092800000000000), ('bar', 1700092800000000000)]。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p5-same-stream-order	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""prices"": [101.0, 99.0, 100.0]}"	ok	"{""prices"": [101.0, 99.0, 100.0]}"	"{""prices"": [101.0, 99.0, 100.0]}"	同じ時刻の 3 本の足(終値 101・99・100)を history_data に並べた。on_bar の close。接続の試み 0 件(adapter の socket の関門で数えた)	"{""carriers"": [{""held_by"": ""vnpy_adapter.py:run:data"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy.trader.object.BarData"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy/trader/object.py""}, {""held_by"": ""vnpy_adapter.py:run:data"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy.trader.object.BarData"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy/trader/object.py""}, {""held_by"": ""vnpy_adapter.py:run:data"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy.trader.object.BarData"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy/trader/object.py""}]}"
opp_vnpy	p6-place-then-cancel	P0-6	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	ok	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	buy(90, 1) / cancel_order(vt_orderid)。未決の注文は cta_engine.active_limit_orders の数。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p6-cancel-notice	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""cancel_notice_received"": true, ""notices"": [""Status.NOTTRADED"", ""Status.CANCELLED""]}"	ok	"{""cancel_notice_received"": true, ""notices"": [""Status.NOTTRADED"", ""Status.CANCELLED""]}"	"{""cancel_notice_received"": true}"	on_order の order.status を記録。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0}"	ok	"{""filled_qty_at_call3"": 1.0}"	"{""filled_qty_at_call3"": 1.0}"	1 回目に buy(終値の 1.01 倍, 1)(vnpy に成行の型は無い)。3 回目に strategy.pos を読んだ。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p7-fill-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_price"": 12345.0}"	約定の模型を差し込む口が無い(突き合わせは BacktestingEngine.cross_limit_order に固定。差し替えるには核の関数を書き換えることになる)。試したこと: BacktestingEngine.set_parameters(..., fill_model=...) -> TypeError: BacktestingEngine.set_parameters() got an unexpected keyword argument 'fill_model'。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	発注の遅延の模型を渡す口が無い(注文は次の足・tick で突き合わせる)。試したこと: BacktestingEngine.set_parameters(..., latency_model=...) -> TypeError: BacktestingEngine.set_parameters() got an unexpected keyword argument 'latency_model'。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p7-cost-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.5}"	費用は set_parameters の rate(約定代金に掛ける率)と slippage(1 単位あたり)だけで、約定 1 件に決まった額を返す模型を差し込む口が無い。試したこと: BacktestingEngine.set_parameters(..., fee_model=...) -> TypeError: BacktestingEngine.set_parameters() got an unexpected keyword argument 'fee_model'。rate=0.005 で走らせた手数料の合計 0.5。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p7-cost-per-unit	P0-7	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.75}"	ok	"{""fee"": 0.75}"	"{""fee"": 0.75}"	費用の口は set_parameters の rate(約定代金に掛ける率)と slippage(数量 1 単位あたりの額。日ごとの結果で費用として差し引かれる)。rate=0、slippage=0.375 で数量 2 の買い。calculate_result() の commission と slippage の合計を費用とした。commission [0.0, 0.0, 0.0] / slippage [0.0, 0.75, 0.0]。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	口座を差し込む口が無い(BacktestingEngine が capital と日ごとの損益を自分で持つ)。試したこと: BacktestingEngine.set_parameters(..., account=...) -> TypeError: BacktestingEngine.set_parameters() got an unexpected keyword argument 'account'。接続の試み 0 件(adapter の socket の関門で数えた)	null
